Resume_ID,Job_ID,Score
119,6,0.2575135615572197
119,343,0.24557131447258312
119,236,0.21438659674467056
120,14,0.23907457699911244
120,34,0.2335188691952646
120,374,0.2235208922843415
121,444,0.23884907322658677
121,357,0.19315710425213134
121,686,0.18902107295670895
122,740,0.3723870655407076
122,729,0.2484823016007894
122,670,0.24774753181205633
123,475,0.2769458648965055
123,615,0.2235258586301273
123,634,0.184993389857104
124,374,0.21221365954008833
124,33,0.1890334255605122
124,245,0.17744950151129119
125,615,0.27328665147444325
125,475,0.2574269731051263
125,634,0.2392156972715107
126,6,0.23692022657855516
126,14,0.18423344030741726
126,96,0.18140708610423165
127,487,0.4051794341560582
127,656,0.39359011468538785
127,335,0.3680753880970987
128,767,0.3617808097346045
128,472,0.3078713709834639
128,560,0.23353168580788525
129,746,0.294570622487325
129,6,0.2664166555437227
129,237,0.24683908575467056
130,748,0.22703313590464538
130,378,0.17108071970817965
130,14,0.12656700806087448
131,748,0.256827839618994
131,378,0.24106662535481915
131,14,0.20759702827507628
132,767,0.24292553908723938
132,521,0.17464417542182822
132,8,0.16920274352506234
133,8,0.09860509334883542
133,6,0.07906576947390277
133,553,0.0783268257868351
134,770,0.3938700037649488
134,6,0.14260279468165696
134,612,0.12267128317443905
135,765,0.3176939162623224
135,768,0.30366609204253364
135,6,0.21806674851634164
136,367,0.23099942122788944
136,387,0.16921573150746125
136,852,0.1589337781870732
137,769,0.2917473291383763
137,700,0.2571496151963783
137,701,0.24034571377829347
138,160,0.19629740876774437
138,378,0.14672638959036213
138,389,0.13982286065394542
139,746,0.38202805448784893
139,378,0.24605421384455448
139,6,0.23328794261930094
140,746,0.2711864409879848
140,378,0.19138783760884084
140,6,0.15848071754050647
141,748,0.3465802576687013
141,611,0.2552178627270635
141,378,0.25076907637045626
142,405,0.2259736240499092
142,343,0.22428723338158765
142,237,0.19298466312423043
143,746,0.30806718977903463
143,378,0.24866327293401927
143,826,0.23964207284080302
144,343,0.2573965366956325
144,405,0.23204710058589595
144,477,0.223610226925229
145,748,0.31117326089898945
145,378,0.29862928934553984
145,14,0.28462483650315196
146,84,0.21520059485944748
146,746,0.16662221994457188
146,485,0.16449384760475422
147,6,0.3564934849950556
147,378,0.34474776548372815
147,343,0.30159180590348295
148,475,0.16541639620684345
148,149,0.15700186015595288
148,733,0.15490621312457084
149,461,0.3004446395907785
149,826,0.24973530634548544
149,731,0.21629648161287282
150,748,0.2529700490589887
150,378,0.17069563245138147
150,14,0.15325291131844995
151,378,0.42193390355755594
151,748,0.36120583886080704
151,14,0.2878250471046514
152,592,0.26345666746327123
152,378,0.25589758679362873
152,113,0.2521035830119891
153,6,0.10110643038408287
153,852,0.08954530458863255
153,378,0.08033790179102016
154,518,0.22069380346293738
154,651,0.22045098623220716
154,599,0.20958569295118962
155,6,0.26273662112701857
155,378,0.17040702080708314
155,528,0.152895632667796
156,6,0.391130291124379
156,343,0.3330406074796473
156,408,0.31992079388206995
157,746,0.4598095377666445
157,378,0.26114422930596454
157,6,0.2385194437778088
158,6,0.21341863392018892
158,96,0.17730479974464203
158,14,0.16318370717316372
159,748,0.30311057715484063
159,154,0.2851819551876363
159,106,0.27520139710437724
160,124,0.1244626608306848
160,826,0.11271886852685513
160,387,0.11174630698367433
161,14,0.27055016660554954
161,6,0.23588322273511167
161,15,0.22911302477965018
162,387,0.257333322230175
162,693,0.23105157983869665
162,367,0.2253088959838725
163,6,0.18542299584207206
163,343,0.17852611186444906
163,237,0.16897806601050464
164,6,0.1961542905047791
164,14,0.13245799229557434
164,528,0.13088097502799692
165,750,0.25690021569030824
165,612,0.1927618448563648
165,749,0.15885065790639835
166,343,0.24154241306569918
166,406,0.19077898410841881
166,345,0.18076584284439462
167,693,0.35550030935522325
167,815,0.18278372235094512
167,730,0.1134728687099156
168,748,0.2800618348261677
168,750,0.27204481026673033
168,612,0.23383989858789783
169,638,0.12175413097924971
169,465,0.11759799110143035
169,539,0.11647253162839412
170,748,0.24614967358355852
170,378,0.20877604219888127
170,6,0.20016869677696575
171,746,0.38636294182546727
171,378,0.28864386620100935
171,6,0.2646826830803419
172,343,0.1537918119790588
172,768,0.1384208456111685
172,765,0.13424699811791382
173,237,0.20310072423218217
173,343,0.19433583940335486
173,408,0.18566779315555096
174,167,0.1527275263277822
174,583,0.14402936058415436
174,616,0.1377259380632238
175,6,0.1479644910245115
175,405,0.14690002258679272
175,343,0.14406619680303157
176,6,0.3938462636197243
176,378,0.29946344059935287
176,745,0.24378208014682298
177,406,0.09335357362683255
177,416,0.08361593475616451
177,243,0.07584979050927457
178,378,0.3289929670740432
178,6,0.31678643114192784
178,14,0.28912056312649964
179,154,0.25120651543916533
179,113,0.24269300061687946
179,112,0.22724841100395696
180,807,0.21086585195986696
180,667,0.18764074712887324
180,302,0.17337338799055563
181,8,0.1159185097187031
181,343,0.10946433572380718
181,409,0.09942077176977585
182,6,0.24763973809181128
182,528,0.2301549869575177
182,522,0.2271589081314085
183,746,0.28263391653191106
183,6,0.25712795473250644
183,378,0.23851985113441473
184,343,0.3502600565653902
184,408,0.34329826286233345
184,405,0.3167828483196397
185,602,0.23228824555507557
185,6,0.21058747021338886
185,14,0.1819143038519652
186,378,0.258729083421242
186,748,0.25819933295258357
186,6,0.21345004005923537
187,367,0.21191436391776935
187,717,0.19913205971972534
187,817,0.19651888453343822
188,748,0.33833455447803534
188,378,0.2939211763933479
188,6,0.27364228337449725
189,748,0.24331738860747157
189,8,0.21111614746323626
189,378,0.2093467756483038
190,746,0.34091125612984097
190,378,0.2758172990312061
190,6,0.20364171640858755
191,748,0.11826451517696387
191,378,0.1025616091183299
191,199,0.0819881316773693
192,746,0.3218691979464735
192,6,0.3017572175853659
192,378,0.25947170711168016
193,748,0.2199782428158925
193,852,0.19826950057193876
193,378,0.18353016338650413
194,475,0.2702193513129508
194,695,0.24710486213211513
194,322,0.21439004304619597
195,602,0.31040718708287185
195,6,0.2358171974290543
195,145,0.22198842110682726
196,45,0.2399600776655604
196,444,0.20608745136776377
196,173,0.20469294314634104
197,748,0.3204596635546355
197,378,0.29960463562877654
197,611,0.2978921885025499
198,6,0.18681918725914923
198,612,0.17705281633457617
198,155,0.17592365649497732
199,8,0.3440695825846584
199,378,0.3231769802316793
199,6,0.31562866478347407
200,81,0.3252305505945703
200,748,0.2333247022418524
200,378,0.2089998668252485
201,154,0.325114483407523
201,378,0.3216177028985855
201,106,0.3128026133633463
202,748,0.27651286627728167
202,14,0.2321766655940506
202,378,0.20173702130094576
203,746,0.46878359521247137
203,378,0.28751314795322397
203,6,0.2233193312836648
204,852,0.3255815464874615
204,180,0.2914856514282499
204,222,0.2849535689548572
205,113,0.21345060557235218
205,276,0.2025360364302416
205,106,0.19371557778731763
206,748,0.2281932594443268
206,6,0.22184822222295378
206,689,0.21944146517737376
207,660,0.1166205578273008
207,639,0.08861308636494833
207,6,0.08468209985419009
208,750,0.4248278032222371
208,612,0.36126081241914154
208,611,0.3351216075964359
209,475,0.26113055290630255
209,6,0.24094610705253666
209,378,0.19116463934071715
210,6,0.3708874557670797
210,378,0.32027190458008725
210,602,0.28469028392135864
211,748,0.2554552056426001
211,14,0.2034105477550966
211,378,0.19922476901797978
212,746,0.3007446440961204
212,826,0.23544788981788636
212,461,0.21533681910687805
213,407,0.18330346201275585
213,408,0.17776276654714934
213,343,0.17073727437012043
214,612,0.3011760613400551
214,748,0.2895351298654173
214,750,0.2536467296224072
215,81,0.45668244191007523
215,82,0.2381628829099551
215,378,0.10604783266149177
216,149,0.16390796095151716
216,148,0.15742960467436756
216,615,0.15258713034408203
217,700,0.21584292406865088
217,150,0.20445179203816435
217,703,0.2023788998055144
218,703,0.2381087696466688
218,701,0.21937979857384396
218,702,0.21927266262166822
219,437,0.192008266432749
219,703,0.1795065825460543
219,700,0.1757159993628006
220,468,0.1985991450136655
220,702,0.19216045942513196
220,475,0.1816748092240572
221,311,0.22122872581480668
221,344,0.18242963066011963
221,8,0.1779230187871341
222,701,0.27821139851194726
222,702,0.27763728063260795
222,435,0.2712076506093741
223,468,0.29469950101420717
223,769,0.23475213873410206
223,415,0.23309140427802366
224,437,0.3311565927261906
224,562,0.2570381600646843
224,434,0.2561128908224136
225,150,0.252549640897078
225,808,0.23979415145254943
225,468,0.2394829152598061
226,343,0.25735379140435727
226,702,0.2127938758233247
226,700,0.18927385909097644
227,442,0.30912671651887186
227,559,0.2529051635433355
227,435,0.2469288598970297
228,343,0.3197492154804112
228,409,0.25935642929323766
228,345,0.248539990592986
229,702,0.2640226982277558
229,472,0.25764188492552814
229,468,0.23429325348518662
230,560,0.2475773022671827
230,610,0.2281468627774776
230,803,0.22528280787509336
231,437,0.3077486859060463
231,700,0.2514459843947299
231,702,0.24902064324887985
232,437,0.4153098487039708
232,703,0.32863906046632985
232,702,0.31407576611541616
233,437,0.23511962456591456
233,468,0.22531729799454436
233,793,0.20558204101489486
234,702,0.3400306409740244
234,437,0.32998398587234556
234,703,0.32374601854754426
235,807,0.24146362763684426
235,302,0.21096455098102057
235,303,0.19356189885441286
236,700,0.30686600611009707
236,702,0.26933751082328033
236,703,0.2671948090169865
237,702,0.29229923595631885
237,559,0.28846423453425185
237,442,0.28791713925709006
238,701,0.2899097136735115
238,356,0.24013454142052348
238,558,0.20952059135832937
239,702,0.21164760940117117
239,700,0.1934982336787174
239,468,0.19220918334364404
240,475,0.13752795961898498
240,318,0.12736270919680737
240,155,0.1247690332361707
241,437,0.31887643191610016
241,702,0.2529150298640992
241,442,0.24600299580757573
242,703,0.3137299964847175
242,702,0.29454534404374766
242,437,0.27864818519164236
243,472,0.29542024063789424
243,767,0.26741286955902815
243,702,0.26251382100892917
244,700,0.3377653355570359
244,702,0.33473004397478784
244,442,0.3345530312316344
245,767,0.22765801155503118
245,433,0.21689198089609632
245,700,0.21144587692844405
246,852,0.2988975048267234
246,812,0.24442671159560786
246,699,0.24082772009649672
247,442,0.29339606866758605
247,437,0.24407534545224455
247,702,0.23314378320678322
248,702,0.20032176736875737
248,701,0.19162811253871745
248,700,0.17787926220325148
249,700,0.2051673409195174
249,438,0.16573663873448377
249,702,0.16533468801425868
250,700,0.2605831695420944
250,562,0.24759416837706374
250,560,0.24166130569707714
251,442,0.33440449118573096
251,437,0.3009458599340071
251,702,0.26331160631928413
252,610,0.14780413258559622
252,849,0.14213486986407983
252,310,0.12420988597050357
253,702,0.2998312856036181
253,769,0.29252220528674944
253,703,0.2891926470908005
254,701,0.308799214795291
254,437,0.3014457999708123
254,559,0.2962761213787547
255,468,0.23606064543800379
255,437,0.23436926047572665
255,699,0.19404294935184063
256,338,0.3091056177076966
256,475,0.21804419084017557
256,650,0.14902854126003942
257,701,0.17979210803714177
257,638,0.17457397705490643
257,437,0.17229065928883766
258,437,0.3230113644008844
258,702,0.3192915086936855
258,701,0.31387580166621226
259,437,0.4176266262746073
259,702,0.3213642092041617
259,703,0.3111268718592113
260,703,0.2070728792154459
260,701,0.20391887062321154
260,700,0.1990442984955267
261,703,0.18502721372963035
261,562,0.1738654034504997
261,702,0.17211032270443535
262,434,0.25552364137240957
262,468,0.22479929178628225
262,689,0.22435248747226186
263,767,0.325815391157548
263,472,0.1741632331764868
263,442,0.16634593749612858
264,437,0.28331591306354337
264,793,0.26768970981385304
264,703,0.2489374282224315
265,245,0.16339913170188824
265,295,0.15666798809945648
265,650,0.15652730348756783
266,437,0.26475049280322827
266,702,0.2370022674460118
266,245,0.23162114502287826
267,510,0.27531777454564754
267,509,0.24650276281898006
267,242,0.24647299731334407
268,349,0.32669831947398414
268,344,0.3103313402240455
268,409,0.2871937177398711
269,793,0.21538064331386383
269,703,0.2037423962316915
269,437,0.1989280256006545
270,700,0.2964052331669998
270,793,0.2631672808401412
270,437,0.2548380331202149
271,317,0.21719862826194125
271,30,0.11584880945815716
271,785,0.10963143154630596
272,442,0.33729224916438655
272,700,0.27207681335979744
272,702,0.2577198598375743
273,562,0.22723051147424625
273,702,0.22676927983198428
273,442,0.22213807357745988
274,700,0.2805333555993065
274,702,0.27659058644329865
274,442,0.2712523826101395
275,702,0.2245698027063414
275,701,0.20855260615195556
275,559,0.2053523059636213
276,528,0.29948688621749364
276,767,0.2852789219501559
276,522,0.26750241403832975
277,442,0.2715748848889094
277,438,0.24517662192984027
277,701,0.2392843750549063
278,437,0.28577928165439753
278,702,0.252764253858263
278,700,0.2504393213809299
279,437,0.3796347867814612
279,559,0.2833132806785351
279,793,0.27215508128178817
280,472,0.26587853100434466
280,769,0.22523918581537933
280,702,0.2161281687305754
281,700,0.2828648843879143
281,702,0.281113096355354
281,558,0.2531244624893981
282,442,0.29871551886042685
282,439,0.2742109920733561
282,700,0.2668371446143781
283,701,0.2798060438563826
283,702,0.2599826207966933
283,441,0.24670680022036026
284,343,0.22834088369003253
284,344,0.22828796295967146
284,409,0.22020081711243603
285,702,0.2203398250213688
285,701,0.2169071491985536
285,700,0.21653720083200162
286,748,0.21191251614631923
286,6,0.2054576873270818
286,378,0.18830441128392447
287,700,0.2769797814146661
287,702,0.266517254837558
287,437,0.26641205308912536
288,702,0.21238059100095216
288,767,0.21087880926721886
288,560,0.21041354358745268
289,701,0.17547583129764513
289,702,0.17504255314497752
289,472,0.17164456565670902
290,700,0.24100400646117418
290,437,0.1886609240326498
290,539,0.1864878838450594
291,767,0.2528526889692294
291,374,0.25261380631033215
291,472,0.2518374351462132
292,560,0.32147776482618134
292,509,0.22550195654014876
292,73,0.19464909132806973
293,700,0.2780395025903027
293,769,0.2667933694776099
293,767,0.26312138451626016
294,700,0.2572551719748585
294,245,0.2480627529897733
294,539,0.24471950262309652
295,245,0.2935927159950087
295,702,0.2834305673533385
295,435,0.2813167196549309
296,767,0.3526757697914075
296,560,0.24820159647996848
296,472,0.2307678915561369
297,63,0.25834337258367085
297,34,0.24972436173753956
297,13,0.23597808045391008
298,440,0.3512453076917039
298,437,0.31797217560679336
298,442,0.31223385695098227
299,762,0.26978975709570885
299,417,0.26730595035496263
299,374,0.25555215637575457
300,442,0.30611535330253864
300,700,0.2969626855934935
300,437,0.2864233605121548
301,442,0.323425282687823
301,700,0.31932654781864883
301,434,0.29310741584064404
302,344,0.30736308527671913
302,343,0.2834251349604703
302,239,0.2762792677939215
303,766,0.2837861899677032
303,239,0.25816678239386814
303,343,0.25672693461213875
304,562,0.31145058926796887
304,702,0.3092288130874368
304,700,0.3090526316501994
305,702,0.21317640190001216
305,437,0.21296076973999545
305,245,0.207889452892266
306,560,0.2491821600830482
306,419,0.18230622627080778
306,622,0.18050410989015167
307,852,0.3469341647261788
307,587,0.32215788139132767
307,222,0.2565697023177685
308,559,0.21456798377213046
308,700,0.20879885762014008
308,701,0.19858008736215862
309,63,0.22886687203429887
309,472,0.22218306773194715
309,62,0.2128009945634798
310,767,0.34909737507433497
310,472,0.30789955986001283
310,769,0.23585665256345067
311,472,0.21496669268986354
311,63,0.21137927807310336
311,34,0.20247898771347153
312,281,0.27840817619597374
312,345,0.23178248080292962
312,468,0.21356879361825462
313,10,0.2375151271831362
313,798,0.2034177667120908
313,143,0.19680222160734565
314,63,0.26107932242909787
314,559,0.24906529951787856
314,702,0.21781294875927185
315,465,0.23273871678335245
315,6,0.20832448168532036
315,539,0.2059371275106944
316,113,0.3035340765545737
316,112,0.26088006341326997
316,465,0.26023614222753044
317,559,0.2525488092160455
317,699,0.21038898122218605
317,700,0.20523238991520024
318,146,0.29681000158214715
318,675,0.29669638884394856
318,281,0.27238079318966474
319,63,0.24700987107877376
319,472,0.2272090943430423
319,34,0.21566039243935872
320,157,0.12216555244656724
320,200,0.10985847181962344
320,401,0.10610199624769887
321,703,0.32663617690976676
321,442,0.3195275029343666
321,702,0.31321405001424657
322,197,0.2918144287940571
322,553,0.2774984930762594
322,807,0.21845994568768184
323,559,0.2438606402203857
323,437,0.22801854335703975
323,701,0.21739097556672957
324,442,0.3406671281657761
324,437,0.28916800907873813
324,559,0.289076552209384
325,151,0.21100768351520657
325,816,0.19815005488744314
325,509,0.1960631311759185
326,702,0.3310250225664204
326,442,0.31793881230374
326,437,0.29558790616618097
327,437,0.35353786809987753
327,700,0.31990047979442454
327,442,0.31372365201461216
328,317,0.40764481474335607
328,680,0.22303532175171586
328,690,0.2183974277266293
329,437,0.30291926885063425
329,700,0.3015323470620285
329,703,0.3003020282609133
330,703,0.28820442354730935
330,468,0.25690387309924834
330,762,0.22592207750188373
331,539,0.328385794115242
331,610,0.3140461595786066
331,465,0.30613639954117305
332,702,0.26381152588014306
332,700,0.2608815761312721
332,509,0.25546194518899584
333,701,0.30733051630058594
333,437,0.29601771470915544
333,559,0.2553147813825406
334,702,0.326134052956862
334,468,0.26615053034301156
334,700,0.2626220944198104
335,560,0.20806912236499198
335,441,0.2051419124013567
335,465,0.19473893873266723
336,689,0.2068597497823877
336,149,0.20266805194934848
336,475,0.1935354299400985
337,475,0.32797072787906556
337,615,0.2728768209830215
337,650,0.2716513406025401
338,475,0.2989072039376255
338,650,0.19700685306396176
338,157,0.15981175781682122
339,475,0.24212274414784793
339,338,0.19987916728156638
339,650,0.15645906600488227
340,128,0.3314694623311039
340,130,0.3314694623311039
340,101,0.2581699854952484
341,475,0.3323107224540108
341,650,0.24050542555186208
341,155,0.22564475740942938
342,475,0.3289997793645795
342,155,0.32639716182774897
342,650,0.29686613452758887
343,516,0.12000764771014479
343,475,0.11797051759322755
343,691,0.10558297001614331
344,475,0.413989215791564
344,615,0.35946468765200335
344,650,0.288712307972275
345,475,0.43007551551785034
345,615,0.3218289381249595
345,650,0.2966651058042619
346,475,0.397431338025319
346,650,0.2770098764432605
346,615,0.2370876515071205
347,475,0.32652110264496903
347,650,0.2398705836853757
347,157,0.1982528160585158
348,475,0.1918084654564299
348,402,0.17683504638488345
348,396,0.15792398658023796
349,475,0.3290920052650159
349,650,0.2595107275261976
349,615,0.20774263340127808
350,475,0.3928105637320733
350,650,0.32663875677900334
350,155,0.3246431383259293
351,475,0.19860265343616101
351,852,0.18459372561817905
351,222,0.17475597167744572
352,470,0.3480416519698442
352,10,0.3154339300925645
352,475,0.22082462935829672
353,338,0.3087497121424833
353,475,0.1694114825896807
353,75,0.09751052394137534
354,197,0.190792759780005
354,667,0.17823595794810856
354,852,0.17812555277380854
355,475,0.35865218487798617
355,650,0.2353798408750121
355,157,0.19270645152008709
356,475,0.2681542026053785
356,650,0.20071202619046583
356,616,0.14382859274405102
357,475,0.29063684774920634
357,650,0.2056595848121175
357,138,0.19788016057198837
358,679,0.2856012479945587
358,138,0.28264266146186795
358,487,0.26675525954308077
